"X","Notes","ICD.Chapter","ICD.Chapter.Code","State","State.Code","Year","Year.Code","Deaths","Population","Crude.Rate"
3499,"","Diseases of the nervous system","G00-G98","Oregon",41,1999,1999,1452,3393941,42.8
3500,"","Diseases of the nervous system","G00-G98","Oregon",41,2000,2000,1558,3421399,45.5
3501,"","Diseases of the nervous system","G00-G98","Oregon",41,2001,2001,1709,3467937,49.3
3502,"","Diseases of the nervous system","G00-G98","Oregon",41,2002,2002,1834,3513424,52.2
3503,"","Diseases of the nervous system","G00-G98","Oregon",41,2003,2003,1898,3547376,53.5
3504,"","Diseases of the nervous system","G00-G98","Oregon",41,2004,2004,1993,3569463,55.8
3505,"","Diseases of the nervous system","G00-G98","Oregon",41,2005,2005,1974,3613202,54.6
3506,"","Diseases of the nervous system","G00-G98","Oregon",41,2006,2006,2069,3670883,56.4
3507,"","Diseases of the nervous system","G00-G98","Oregon",41,2007,2007,2009,3722417,54
3508,"","Diseases of the nervous system","G00-G98","Oregon",41,2008,2008,2175,3768748,57.7
3509,"","Diseases of the nervous system","G00-G98","Oregon",41,2009,2009,2099,3808600,55.1
3510,"","Diseases of the nervous system","G00-G98","Oregon",41,2010,2010,2180,3831074,56.9
3511,"","Diseases of the nervous system","G00-G98","Pennsylvania",42,1999,1999,4271,12263805,34.8
3512,"","Diseases of the nervous system","G00-G98","Pennsylvania",42,2000,2000,4894,12281054,39.8
3513,"","Diseases of the nervous system","G00-G98","Pennsylvania",42,2001,2001,5236,12298970,42.6
3514,"","Diseases of the nervous system","G00-G98","Pennsylvania",42,2002,2002,5349,12331031,43.4
3515,"","Diseases of the nervous system","G00-G98","Pennsylvania",42,2003,2003,5469,12374658,44.2
3516,"","Diseases of the nervous system","G00-G98","Pennsylvania",42,2004,2004,5760,12410722,46.4
3517,"","Diseases of the nervous system","G00-G98","Pennsylvania",42,2005,2005,6206,12449990,49.8
3518,"","Diseases of the nervous system","G00-G98","Pennsylvania",42,2006,2006,6010,12510809,48
3519,"","Diseases of the nervous system","G00-G98","Pennsylvania",42,2007,2007,6340,12563937,50.5
3520,"","Diseases of the nervous system","G00-G98","Pennsylvania",42,2008,2008,6723,12612285,53.3
3521,"","Diseases of the nervous system","G00-G98","Pennsylvania",42,2009,2009,6415,12666858,50.6
3522,"","Diseases of the nervous system","G00-G98","Pennsylvania",42,2010,2010,6496,12702379,51.1
3523,"","Diseases of the nervous system","G00-G98","Rhode Island",44,1999,1999,368,1040402,35.4
3524,"","Diseases of the nervous system","G00-G98","Rhode Island",44,2000,2000,389,1048319,37.1
3525,"","Diseases of the nervous system","G00-G98","Rhode Island",44,2001,2001,410,1057142,38.8
3526,"","Diseases of the nervous system","G00-G98","Rhode Island",44,2002,2002,461,1065995,43.2
3527,"","Diseases of the nervous system","G00-G98","Rhode Island",44,2003,2003,498,1071342,46.5
3528,"","Diseases of the nervous system","G00-G98","Rhode Island",44,2004,2004,467,1074579,43.5
3529,"","Diseases of the nervous system","G00-G98","Rhode Island",44,2005,2005,484,1067916,45.3
3530,"","Diseases of the nervous system","G00-G98","Rhode Island",44,2006,2006,498,1063096,46.8
3531,"","Diseases of the nervous system","G00-G98","Rhode Island",44,2007,2007,544,1057315,51.5
3532,"","Diseases of the nervous system","G00-G98","Rhode Island",44,2008,2008,579,1055003,54.9
3533,"","Diseases of the nervous system","G00-G98","Rhode Island",44,2009,2009,517,1053646,49.1
3534,"","Diseases of the nervous system","G00-G98","Rhode Island",44,2010,2010,549,1052567,52.2
3535,"","Diseases of the nervous system","G00-G98","South Carolina",45,1999,1999,1256,3974682,31.6
3536,"","Diseases of the nervous system","G00-G98","South Carolina",45,2000,2000,1456,4012012,36.3
3537,"","Diseases of the nervous system","G00-G98","South Carolina",45,2001,2001,1501,4064995,36.9
3538,"","Diseases of the nervous system","G00-G98","South Carolina",45,2002,2002,1641,4107795,39.9
3539,"","Diseases of the nervous system","G00-G98","South Carolina",45,2003,2003,1707,4150297,41.1
3540,"","Diseases of the nervous system","G00-G98","South Carolina",45,2004,2004,1917,4210921,45.5
3541,"","Diseases of the nervous system","G00-G98","South Carolina",45,2005,2005,2053,4270150,48.1
3542,"","Diseases of the nervous system","G00-G98","South Carolina",45,2006,2006,2187,4357847,50.2
3543,"","Diseases of the nervous system","G00-G98","South Carolina",45,2007,2007,2227,4444110,50.1
3544,"","Diseases of the nervous system","G00-G98","South Carolina",45,2008,2008,2326,4528996,51.4
3545,"","Diseases of the nervous system","G00-G98","South Carolina",45,2009,2009,2328,4589872,50.7
3546,"","Diseases of the nervous system","G00-G98","South Carolina",45,2010,2010,2594,4625364,56.1
3547,"","Diseases of the nervous system","G00-G98","South Dakota",46,1999,1999,270,750412,36
3548,"","Diseases of the nervous system","G00-G98","South Dakota",46,2000,2000,309,754844,40.9
3549,"","Diseases of the nervous system","G00-G98","South Dakota",46,2001,2001,295,757972,38.9
3550,"","Diseases of the nervous system","G00-G98","South Dakota",46,2002,2002,300,760020,39.5
3551,"","Diseases of the nervous system","G00-G98","South Dakota",46,2003,2003,333,763729,43.6
3552,"","Diseases of the nervous system","G00-G98","South Dakota",46,2004,2004,399,770396,51.8
3553,"","Diseases of the nervous system","G00-G98","South Dakota",46,2005,2005,430,775493,55.4
3554,"","Diseases of the nervous system","G00-G98","South Dakota",46,2006,2006,497,783033,63.5
3555,"","Diseases of the nervous system","G00-G98","South Dakota",46,2007,2007,515,791623,65.1
3556,"","Diseases of the nervous system","G00-G98","South Dakota",46,2008,2008,570,799124,71.3
3557,"","Diseases of the nervous system","G00-G98","South Dakota",46,2009,2009,580,807067,71.9
3558,"","Diseases of the nervous system","G00-G98","South Dakota",46,2010,2010,586,814180,72
3559,"","Diseases of the nervous system","G00-G98","Tennessee",47,1999,1999,1699,5638706,30.1
3560,"","Diseases of the nervous system","G00-G98","Tennessee",47,2000,2000,1839,5689283,32.3
3561,"","Diseases of the nervous system","G00-G98","Tennessee",47,2001,2001,1984,5750789,34.5
3562,"","Diseases of the nervous system","G00-G98","Tennessee",47,2002,2002,2141,5795918,36.9
3563,"","Diseases of the nervous system","G00-G98","Tennessee",47,2003,2003,2403,5847812,41.1
3564,"","Diseases of the nervous system","G00-G98","Tennessee",47,2004,2004,2536,5910809,42.9
3565,"","Diseases of the nervous system","G00-G98","Tennessee",47,2005,2005,3022,5991057,50.4
3566,"","Diseases of the nervous system","G00-G98","Tennessee",47,2006,2006,3091,6088766,50.8
3567,"","Diseases of the nervous system","G00-G98","Tennessee",47,2007,2007,3356,6175727,54.3
3568,"","Diseases of the nervous system","G00-G98","Tennessee",47,2008,2008,3552,6247411,56.9
3569,"","Diseases of the nervous system","G00-G98","Tennessee",47,2009,2009,3316,6306019,52.6
3570,"","Diseases of the nervous system","G00-G98","Tennessee",47,2010,2010,3669,6346105,57.8
3571,"","Diseases of the nervous system","G00-G98","Texas",48,1999,1999,5222,20558220,25.4
3572,"","Diseases of the nervous system","G00-G98","Texas",48,2000,2000,5811,20851820,27.9
3573,"","Diseases of the nervous system","G00-G98","Texas",48,2001,2001,6183,21319622,29
3574,"","Diseases of the nervous system","G00-G98","Texas",48,2002,2002,6580,21690325,30.3
3575,"","Diseases of the nervous system","G00-G98","Texas",48,2003,2003,6967,22030931,31.6
3576,"","Diseases of the nervous system","G00-G98","Texas",48,2004,2004,7317,22394023,32.7
3577,"","Diseases of the nervous system","G00-G98","Texas",48,2005,2005,7740,22778123,34
3578,"","Diseases of the nervous system","G00-G98","Texas",48,2006,2006,8167,23359580,35
3579,"","Diseases of the nervous system","G00-G98","Texas",48,2007,2007,8411,23831983,35.3
3580,"","Diseases of the nervous system","G00-G98","Texas",48,2008,2008,9062,24309039,37.3
3581,"","Diseases of the nervous system","G00-G98","Texas",48,2009,2009,8826,24801761,35.6
3582,"","Diseases of the nervous system","G00-G98","Texas",48,2010,2010,9215,25145561,36.6
3583,"","Diseases of the nervous system","G00-G98","Utah",49,1999,1999,538,2203482,24.4
3584,"","Diseases of the nervous system","G00-G98","Utah",49,2000,2000,640,2233169,28.7
3585,"","Diseases of the nervous system","G00-G98","Utah",49,2001,2001,638,2283715,27.9
3586,"","Diseases of the nervous system","G00-G98","Utah",49,2002,2002,650,2324815,28
3587,"","Diseases of the nervous system","G00-G98","Utah",49,2003,2003,733,2360137,31.1
3588,"","Diseases of the nervous system","G00-G98","Utah",49,2004,2004,741,2401580,30.9
3589,"","Diseases of the nervous system","G00-G98","Utah",49,2005,2005,813,2457719,33.1
3590,"","Diseases of the nervous system","G00-G98","Utah",49,2006,2006,821,2525507,32.5
3591,"","Diseases of the nervous system","G00-G98","Utah",49,2007,2007,785,2597746,30.2
3592,"","Diseases of the nervous system","G00-G98","Utah",49,2008,2008,854,2663029,32.1
3593,"","Diseases of the nervous system","G00-G98","Utah",49,2009,2009,803,2723421,29.5
3594,"","Diseases of the nervous system","G00-G98","Utah",49,2010,2010,826,2763885,29.9
3595,"","Diseases of the nervous system","G00-G98","Vermont",50,1999,1999,237,604683,39.2
3596,"","Diseases of the nervous system","G00-G98","Vermont",50,2000,2000,224,608827,36.8
3597,"","Diseases of the nervous system","G00-G98","Vermont",50,2001,2001,284,612223,46.4
3598,"","Diseases of the nervous system","G00-G98","Vermont",50,2002,2002,263,615442,42.7
3599,"","Diseases of the nervous system","G00-G98","Vermont",50,2003,2003,296,617858,47.9
3600,"","Diseases of the nervous system","G00-G98","Vermont",50,2004,2004,298,619920,48.1
3601,"","Diseases of the nervous system","G00-G98","Vermont",50,2005,2005,310,621215,49.9
3602,"","Diseases of the nervous system","G00-G98","Vermont",50,2006,2006,307,622892,49.3
3603,"","Diseases of the nervous system","G00-G98","Vermont",50,2007,2007,356,623481,57.1
3604,"","Diseases of the nervous system","G00-G98","Vermont",50,2008,2008,358,624151,57.4
3605,"","Diseases of the nervous system","G00-G98","Vermont",50,2009,2009,338,624817,54.1
3606,"","Diseases of the nervous system","G00-G98","Vermont",50,2010,2010,398,625741,63.6
3607,"","Diseases of the nervous system","G00-G98","Virginia",51,1999,1999,1861,7000174,26.6
3608,"","Diseases of the nervous system","G00-G98","Virginia",51,2000,2000,2090,7078515,29.5
3609,"","Diseases of the nervous system","G00-G98","Virginia",51,2001,2001,2218,7198362,30.8
3610,"","Diseases of the nervous system","G00-G98","Virginia",51,2002,2002,2425,7286873,33.3
3611,"","Diseases of the nervous system","G00-G98","Virginia",51,2003,2003,2582,7366977,35
3612,"","Diseases of the nervous system","G00-G98","Virginia",51,2004,2004,2624,7475575,35.1
3613,"","Diseases of the nervous system","G00-G98","Virginia",51,2005,2005,2695,7577105,35.6
3614,"","Diseases of the nervous system","G00-G98","Virginia",51,2006,2006,2757,7673725,35.9
3615,"","Diseases of the nervous system","G00-G98","Virginia",51,2007,2007,3005,7751000,38.8
3616,"","Diseases of the nervous system","G00-G98","Virginia",51,2008,2008,3103,7833496,39.6
3617,"","Diseases of the nervous system","G00-G98","Virginia",51,2009,2009,3101,7925937,39.1
3618,"","Diseases of the nervous system","G00-G98","Virginia",51,2010,2010,3256,8001024,40.7
3619,"","Diseases of the nervous system","G00-G98","Washington",53,1999,1999,2576,5842564,44.1
3620,"","Diseases of the nervous system","G00-G98","Washington",53,2000,2000,2778,5894121,47.1
3621,"","Diseases of the nervous system","G00-G98","Washington",53,2001,2001,3056,5985722,51.1
3622,"","Diseases of the nervous system","G00-G98","Washington",53,2002,2002,3249,6052349,53.7
3623,"","Diseases of the nervous system","G00-G98","Washington",53,2003,2003,3483,6104115,57.1
3624,"","Diseases of the nervous system","G00-G98","Washington",53,2004,2004,3329,6178645,53.9
3625,"","Diseases of the nervous system","G00-G98","Washington",53,2005,2005,3443,6257305,55
3626,"","Diseases of the nervous system","G00-G98","Washington",53,2006,2006,3628,6370753,56.9
3627,"","Diseases of the nervous system","G00-G98","Washington",53,2007,2007,3898,6461587,60.3
3628,"","Diseases of the nervous system","G00-G98","Washington",53,2008,2008,4344,6562231,66.2
3629,"","Diseases of the nervous system","G00-G98","Washington",53,2009,2009,4265,6667426,64
3630,"","Diseases of the nervous system","G00-G98","Washington",53,2010,2010,4352,6724540,64.7
3631,"","Diseases of the nervous system","G00-G98","West Virginia",54,1999,1999,615,1811799,33.9
3632,"","Diseases of the nervous system","G00-G98","West Virginia",54,2000,2000,659,1808344,36.4
3633,"","Diseases of the nervous system","G00-G98","West Virginia",54,2001,2001,675,1801481,37.5
3634,"","Diseases of the nervous system","G00-G98","West Virginia",54,2002,2002,699,1805414,38.7
3635,"","Diseases of the nervous system","G00-G98","West Virginia",54,2003,2003,815,1812295,45
3636,"","Diseases of the nervous system","G00-G98","West Virginia",54,2004,2004,837,1816438,46.1
3637,"","Diseases of the nervous system","G00-G98","West Virginia",54,2005,2005,819,1820492,45
3638,"","Diseases of the nervous system","G00-G98","West Virginia",54,2006,2006,841,1827912,46
3639,"","Diseases of the nervous system","G00-G98","West Virginia",54,2007,2007,908,1834052,49.5
3640,"","Diseases of the nervous system","G00-G98","West Virginia",54,2008,2008,1085,1840310,59
3641,"","Diseases of the nervous system","G00-G98","West Virginia",54,2009,2009,986,1847775,53.4
3642,"","Diseases of the nervous system","G00-G98","West Virginia",54,2010,2010,978,1852994,52.8
3643,"","Diseases of the nervous system","G00-G98","Wisconsin",55,1999,1999,2030,5332666,38.1
3644,"","Diseases of the nervous system","G00-G98","Wisconsin",55,2000,2000,2056,5363675,38.3
3645,"","Diseases of the nervous system","G00-G98","Wisconsin",55,2001,2001,2221,5406835,41.1
3646,"","Diseases of the nervous system","G00-G98","Wisconsin",55,2002,2002,2311,5445162,42.4
3647,"","Diseases of the nervous system","G00-G98","Wisconsin",55,2003,2003,2414,5479203,44.1
3648,"","Diseases of the nervous system","G00-G98","Wisconsin",55,2004,2004,2464,5514026,44.7
3649,"","Diseases of the nervous system","G00-G98","Wisconsin",55,2005,2005,2605,5546166,47
3650,"","Diseases of the nervous system","G00-G98","Wisconsin",55,2006,2006,2686,5577655,48.2
3651,"","Diseases of the nervous system","G00-G98","Wisconsin",55,2007,2007,2851,5610775,50.8
3652,"","Diseases of the nervous system","G00-G98","Wisconsin",55,2008,2008,2857,5640996,50.6
3653,"","Diseases of the nervous system","G00-G98","Wisconsin",55,2009,2009,2772,5669264,48.9
3654,"","Diseases of the nervous system","G00-G98","Wisconsin",55,2010,2010,2995,5686986,52.7
3655,"","Diseases of the nervous system","G00-G98","Wyoming",56,1999,1999,180,491780,36.6
3656,"","Diseases of the nervous system","G00-G98","Wyoming",56,2000,2000,181,493782,36.7
3657,"","Diseases of the nervous system","G00-G98","Wyoming",56,2001,2001,199,494657,40.2
3658,"","Diseases of the nervous system","G00-G98","Wyoming",56,2002,2002,210,500017,42
3659,"","Diseases of the nervous system","G00-G98","Wyoming",56,2003,2003,235,503453,46.7
3660,"","Diseases of the nervous system","G00-G98","Wyoming",56,2004,2004,175,509106,34.4
3661,"","Diseases of the nervous system","G00-G98","Wyoming",56,2005,2005,191,514157,37.1
3662,"","Diseases of the nervous system","G00-G98","Wyoming",56,2006,2006,206,522667,39.4
3663,"","Diseases of the nervous system","G00-G98","Wyoming",56,2007,2007,195,534876,36.5
3664,"","Diseases of the nervous system","G00-G98","Wyoming",56,2008,2008,228,546043,41.8
3665,"","Diseases of the nervous system","G00-G98","Wyoming",56,2009,2009,217,559851,38.8
3666,"","Diseases of the nervous system","G00-G98","Wyoming",56,2010,2010,235,563626,41.7
3667,"","Diseases of the ear and mastoid process","H60-H93","California",6,1999,1999,12,33499204,0
3668,"","Diseases of the ear and mastoid process","H60-H93","California",6,2002,2002,11,34871843,0
3669,"","Diseases of the ear and mastoid process","H60-H93","California",6,2006,2006,10,36021202,0
3670,"","Diseases of the ear and mastoid process","H60-H93","California",6,2009,2009,10,36961229,0
3671,"","Diseases of the ear and mastoid process","H60-H93","Florida",12,2006,2006,10,18166990,0.1
3672,"","Diseases of the ear and mastoid process","H60-H93","Texas",48,2000,2000,10,20851820,0
3673,"","Diseases of the ear and mastoid process","H60-H93","Texas",48,2005,2005,11,22778123,0
3674,"","Diseases of the ear and mastoid process","H60-H93","Texas",48,2008,2008,10,24309039,0
3675,"","Diseases of the circulatory system","I00-I99","Alabama",1,1999,1999,17548,4430141,396.1
3676,"","Diseases of the circulatory system","I00-I99","Alabama",1,2000,2000,17607,4447100,395.9
3677,"","Diseases of the circulatory system","I00-I99","Alabama",1,2001,2001,17301,4467634,387.3
3678,"","Diseases of the circulatory system","I00-I99","Alabama",1,2002,2002,17436,4480089,389.2
